 kgrid  ValNew  Policy 
     0.85  -9.25458         0
 0.850015  -9.25305         0
  0.85003  -9.25151         0
 0.850045  -9.24998         0
  0.85006  -9.24845         0
 0.850075  -9.24692         0
  0.85009  -9.24539         0
 0.850105  -9.24386         0
  0.85012  -9.24233         0
 0.850135   -9.2408         0
  0.85015  -9.23927         0
 0.850165  -9.23774         0
  0.85018  -9.23621         0
 0.850195  -9.23468         0
  0.85021  -9.23315         0
 0.850225  -9.23162         0
  0.85024  -9.23009         0
 0.850255  -9.22856         0
  0.85027  -9.22704         0
 0.850285  -9.22551         0
   0.8503  -9.22398         0
 0.850315  -9.22246         0
  0.85033  -9.22093         0
 0.850345   -9.2194         0
  0.85036  -9.21788         0
 0.850375  -9.21635         0
  0.85039  -9.21483         0
 0.850405   -9.2133         0
  0.85042  -9.21178         0
 0.850435  -9.21026         0
  0.85045  -9.20873         0
 0.850465  -9.20721         0
  0.85048  -9.20569         0
 0.850495  -9.20416         0
  0.85051  -9.20264         0
 0.850525  -9.20112         0
  0.85054   -9.1996         0
 0.850555  -9.19808         0
  0.85057  -9.19655         0
 0.850585  -9.19503         0
   0.8506  -9.19351         0
 0.850615  -9.19199         0
  0.85063  -9.19047         0
 0.850645  -9.18895         0
  0.85066  -9.18743         0
 0.850675  -9.18592         0
  0.85069   -9.1844         0
 0.850705  -9.18288         0
  0.85072  -9.18136         0
 0.850735  -9.17984         0
  0.85075  -9.17833         0
 0.850765  -9.17681         0
  0.85078  -9.17529         0
 0.850795  -9.17378         0
  0.85081  -9.17226         0
 0.850825  -9.17074         0
  0.85084  -9.16923         0
 0.850855  -9.16771         0
  0.85087   -9.1662         0
 0.850885  -9.16468         0
   0.8509  -9.16317         0
 0.850915  -9.16166         0
  0.85093  -9.16014         0
 0.850945  -9.15863         0
  0.85096  -9.15712         0
 0.850975   -9.1556         0
  0.85099  -9.15409         0
 0.851005  -9.15258         0
  0.85102  -9.15107         0
 0.851035  -9.14956         0
  0.85105  -9.14805         0
 0.851065  -9.14653         0
  0.85108  -9.14502         0
 0.851095  -9.14351         0
  0.85111    -9.142         0
 0.851125  -9.14049         0
  0.85114  -9.13899         0
 0.851155  -9.13748         0
  0.85117  -9.13597         0
 0.851185  -9.13446         0
   0.8512  -9.13295         0
 0.851215  -9.13144         0
  0.85123  -9.12994         0
 0.851245  -9.12843         0
  0.85126  -9.12692         0
 0.851275  -9.12542         0
  0.85129  -9.12391         0
 0.851305  -9.12241         0
  0.85132   -9.1209         0
 0.851335   -9.1194         0
  0.85135  -9.11789         0
 0.851365  -9.11639         0
  0.85138  -9.11488         0
 0.851395  -9.11338         0
  0.85141  -9.11187         0
 0.851425  -9.11037         0
  0.85144  -9.10887         0
 0.851455  -9.10737         0
  0.85147  -9.10586         0
 0.851485  -9.10436         0
   0.8515  -9.10286         0
 0.851515  -9.10136         0
  0.85153  -9.09986         0
 0.851545  -9.09836         0
  0.85156  -9.09686         0
 0.851575  -9.09536         0
  0.85159  -9.09386         0
 0.851605  -9.09236         0
  0.85162  -9.09086         0
 0.851635  -9.08936         0
  0.85165  -9.08786         0
 0.851665  -9.08636         0
  0.85168  -9.08486         0
 0.851695  -9.08337         0
  0.85171  -9.08187         0
 0.851725  -9.08037         0
  0.85174  -9.07888         0
 0.851755  -9.07738         0
  0.85177  -9.07588         0
 0.851785  -9.07439         0
   0.8518  -9.07289         0
 0.851815   -9.0714         0
  0.85183   -9.0699         0
 0.851845  -9.06841         0
  0.85186  -9.06691         0
 0.851875  -9.06542         0
  0.85189  -9.06393         0
 0.851905  -9.06243         0
  0.85192  -9.06094         0
 0.851935  -9.05945         0
  0.85195  -9.05796         0
 0.851965  -9.05646         0
  0.85198  -9.05497         0
 0.851995  -9.05348         0
  0.85201  -9.05199         0
 0.852025   -9.0505         0
  0.85204  -9.04901         0
 0.852055  -9.04752         0
  0.85207  -9.04603         0
 0.852085  -9.04454         0
   0.8521  -9.04305         0
 0.852115  -9.04156         0
  0.85213  -9.04007         0
 0.852145  -9.03858         0
  0.85216   -9.0371         0
 0.852175  -9.03561         0
  0.85219  -9.03412         0
 0.852205  -9.03263         0
  0.85222  -9.03115         0
 0.852235  -9.02966         0
  0.85225  -9.02817         0
 0.852265  -9.02669         0
  0.85228   -9.0252         0
 0.852295  -9.02372         0
  0.85231  -9.02223         0
 0.852325  -9.02075         0
  0.85234  -9.01926         0
 0.852355  -9.01778         0
  0.85237   -9.0163         0
 0.852385  -9.01481         0
   0.8524  -9.01333         0
 0.852415  -9.01185         0
  0.85243  -9.01036         0
 0.852445  -9.00888         0
  0.85246   -9.0074         0
 0.852475  -9.00592         0
  0.85249  -9.00444         0
 0.852505  -9.00296         0
  0.85252  -9.00148         0
 0.852535        -9         0
  0.85255  -8.99852         0
 0.852565  -8.99704         0
  0.85258  -8.99556         0
 0.852595  -8.99408         0
  0.85261   -8.9926         0
 0.852625  -8.99112         0
  0.85264  -8.98964         0
 0.852655  -8.98816         0
  0.85267  -8.98669         0
 0.852685  -8.98521         0
   0.8527  -8.98373         0
 0.852715  -8.98226         0
  0.85273  -8.98078         0
 0.852745   -8.9793         0
  0.85276  -8.97783         0
 0.852775  -8.97635         0
  0.85279  -8.97488         0
 0.852805   -8.9734         0
  0.85282  -8.97193         0
 0.852835  -8.97045         0
  0.85285  -8.96898         0
 0.852865  -8.96751         0
  0.85288  -8.96603         0
 0.852895  -8.96456         0
  0.85291  -8.96309         0
 0.852925  -8.96161         0
  0.85294  -8.96014         0
 0.852955  -8.95867         0
  0.85297   -8.9572         0
 0.852985  -8.95573         0
    0.853  -8.95426         0
 0.853015  -8.95279         0
  0.85303  -8.95132         0
 0.853045  -8.94985         0
  0.85306  -8.94838         0
 0.853075  -8.94691         0
  0.85309  -8.94544         0
 0.853105  -8.94397         0
  0.85312   -8.9425         0
 0.853135  -8.94103         0
  0.85315  -8.93957         0
 0.853165   -8.9381         0
  0.85318  -8.93663         0
 0.853195  -8.93516         0
  0.85321   -8.9337         0
 0.853225  -8.93223         0
  0.85324  -8.93076         0
 0.853255   -8.9293         0
  0.85327  -8.92783         0
 0.853285  -8.92637         0
   0.8533   -8.9249         0
 0.853315  -8.92344         0
  0.85333  -8.92197         0
 0.853345  -8.92051         0
  0.85336  -8.91905         0
 0.853375  -8.91758         0
  0.85339  -8.91612         0
 0.853405  -8.91466         0
  0.85342   -8.9132         0
 0.853435  -8.91173         0
  0.85345  -8.91027         0
 0.853465  -8.90881         0
  0.85348  -8.90735         0
 0.853495  -8.90589         0
  0.85351  -8.90443         0
 0.853525  -8.90297         0
  0.85354  -8.90151         0
 0.853555  -8.90005         0
  0.85357  -8.89859         0
 0.853585  -8.89713         0
   0.8536  -8.89567         0
 0.853615  -8.89421         0
  0.85363  -8.89275         0
 0.853645   -8.8913         0
  0.85366  -8.88984         0
 0.853675  -8.88838         0
  0.85369  -8.88692         0
 0.853705  -8.88547         0
  0.85372  -8.88401         0
 0.853735  -8.88256         0
  0.85375   -8.8811         0
 0.853765  -8.87964         0
  0.85378  -8.87819         0
 0.853795  -8.87673         0
  0.85381  -8.87528         0
 0.853825  -8.87383         0
  0.85384  -8.87237         0
 0.853855  -8.87092         0
  0.85387  -8.86946         0
 0.853885  -8.86801         0
