 kgrid  ValNew  Policy 
    0.85 -13.1925        0
0.850015 -13.1914        0
 0.85003 -13.1903        0
0.850045 -13.1892        0
 0.85006 -13.1881        0
0.850075  -13.187        0
 0.85009 -13.1859        0
0.850105 -13.1848        0
 0.85012 -13.1837        0
0.850135 -13.1826        0
 0.85015 -13.1815        0
0.850165 -13.1805        0
 0.85018 -13.1794        0
0.850195 -13.1783        0
 0.85021 -13.1772        0
0.850225 -13.1761        0
 0.85024  -13.175        0
0.850255 -13.1739        0
 0.85027 -13.1728        0
0.850285 -13.1717        0
  0.8503 -13.1706        0
0.850315 -13.1695        0
 0.85033 -13.1685        0
0.850345 -13.1674        0
 0.85036 -13.1663        0
0.850375 -13.1652        0
 0.85039 -13.1641        0
0.850405  -13.163        0
 0.85042 -13.1619        0
0.850435 -13.1608        0
 0.85045 -13.1597        0
0.850465 -13.1586        0
 0.85048 -13.1576        0
0.850495 -13.1565        0
 0.85051 -13.1554        0
0.850525 -13.1543        0
 0.85054 -13.1532        0
0.850555 -13.1521        0
 0.85057  -13.151        0
0.850585 -13.1499        0
  0.8506 -13.1488        0
0.850615 -13.1478        0
 0.85063 -13.1467        0
0.850645 -13.1456        0
 0.85066 -13.1445        0
0.850675 -13.1434        0
 0.85069 -13.1423        0
0.850705 -13.1412        0
 0.85072 -13.1401        0
0.850735 -13.1391        0
 0.85075  -13.138        0
0.850765 -13.1369        0
 0.85078 -13.1358        0
0.850795 -13.1347        0
 0.85081 -13.1336        0
0.850825 -13.1325        0
 0.85084 -13.1314        0
0.850855 -13.1304        0
 0.85087 -13.1293        0
0.850885 -13.1282        0
  0.8509 -13.1271        0
0.850915  -13.126        0
 0.85093 -13.1249        0
0.850945 -13.1238        0
 0.85096 -13.1228        0
0.850975 -13.1217        0
 0.85099 -13.1206        0
0.851005 -13.1195        0
 0.85102 -13.1184        0
0.851035 -13.1173        0
 0.85105 -13.1162        0
0.851065 -13.1152        0
 0.85108 -13.1141        0
0.851095  -13.113        0
 0.85111 -13.1119        0
0.851125 -13.1108        0
 0.85114 -13.1097        0
0.851155 -13.1086        0
 0.85117 -13.1076        0
0.851185 -13.1065        0
  0.8512 -13.1054        0
0.851215 -13.1043        0
 0.85123 -13.1032        0
0.851245 -13.1021        0
 0.85126 -13.1011        0
0.851275    -13.1        0
 0.85129 -13.0989        0
0.851305 -13.0978        0
 0.85132 -13.0967        0
0.851335 -13.0956        0
 0.85135 -13.0946        0
0.851365 -13.0935        0
 0.85138 -13.0924        0
0.851395 -13.0913        0
 0.85141 -13.0902        0
0.851425 -13.0892        0
 0.85144 -13.0881        0
0.851455  -13.087        0
 0.85147 -13.0859        0
0.851485 -13.0848        0
  0.8515 -13.0837        0
0.851515 -13.0827        0
 0.85153 -13.0816        0
0.851545 -13.0805        0
 0.85156 -13.0794        0
0.851575 -13.0783        0
 0.85159 -13.0773        0
0.851605 -13.0762        0
 0.85162 -13.0751        0
0.851635  -13.074        0
 0.85165 -13.0729        0
0.851665 -13.0719        0
 0.85168 -13.0708        0
0.851695 -13.0697        0
 0.85171 -13.0686        0
0.851725 -13.0675        0
 0.85174 -13.0665        0
0.851755 -13.0654        0
 0.85177 -13.0643        0
0.851785 -13.0632        0
  0.8518 -13.0621        0
0.851815 -13.0611        0
 0.85183   -13.06        0
0.851845 -13.0589        0
 0.85186 -13.0578        0
0.851875 -13.0567        0
 0.85189 -13.0557        0
0.851905 -13.0546        0
 0.85192 -13.0535        0
0.851935 -13.0524        0
 0.85195 -13.0513        0
0.851965 -13.0503        0
 0.85198 -13.0492        0
0.851995 -13.0481        0
 0.85201  -13.047        0
0.852025  -13.046        0
 0.85204 -13.0449        0
0.852055 -13.0438        0
 0.85207 -13.0427        0
0.852085 -13.0416        0
  0.8521 -13.0406        0
0.852115 -13.0395        0
 0.85213 -13.0384        0
0.852145 -13.0373        0
 0.85216 -13.0363        0
0.852175 -13.0352        0
 0.85219 -13.0341        0
0.852205  -13.033        0
 0.85222  -13.032        0
0.852235 -13.0309        0
 0.85225 -13.0298        0
0.852265 -13.0287        0
 0.85228 -13.0277        0
0.852295 -13.0266        0
 0.85231 -13.0255        0
0.852325 -13.0244        0
 0.85234 -13.0234        0
0.852355 -13.0223        0
 0.85237 -13.0212        0
0.852385 -13.0201        0
  0.8524 -13.0191        0
0.852415  -13.018        0
 0.85243 -13.0169        0
0.852445 -13.0158        0
 0.85246 -13.0148        0
0.852475 -13.0137        0
 0.85249 -13.0126        0
0.852505 -13.0115        0
 0.85252 -13.0105        0
0.852535 -13.0094        0
 0.85255 -13.0083        0
0.852565 -13.0072        0
 0.85258 -13.0062        0
0.852595 -13.0051        0
 0.85261  -13.004        0
0.852625 -13.0029        0
 0.85264 -13.0019        0
0.852655 -13.0008        0
 0.85267 -12.9997        0
0.852685 -12.9987        0
  0.8527 -12.9976        0
0.852715 -12.9965        0
 0.85273 -12.9954        0
0.852745 -12.9944        0
 0.85276 -12.9933        0
0.852775 -12.9922        0
 0.85279 -12.9911        0
0.852805 -12.9901        0
 0.85282  -12.989        0
0.852835 -12.9879        0
 0.85285 -12.9869        0
0.852865 -12.9858        0
 0.85288 -12.9847        0
0.852895 -12.9836        0
 0.85291 -12.9826        0
0.852925 -12.9815        0
 0.85294 -12.9804        0
0.852955 -12.9794        0
 0.85297 -12.9783        0
0.852985 -12.9772        0
   0.853 -12.9762        0
0.853015 -12.9751        0
 0.85303  -12.974        0
0.853045 -12.9729        0
 0.85306 -12.9719        0
0.853075 -12.9708        0
 0.85309 -12.9697        0
0.853105 -12.9687        0
 0.85312 -12.9676        0
0.853135 -12.9665        0
 0.85315 -12.9655        0
0.853165 -12.9644        0
 0.85318 -12.9633        0
0.853195 -12.9622        0
 0.85321 -12.9612        0
0.853225 -12.9601        0
 0.85324  -12.959        0
0.853255  -12.958        0
 0.85327 -12.9569        0
0.853285 -12.9558        0
  0.8533 -12.9548        0
0.853315 -12.9537        0
 0.85333 -12.9526        0
0.853345 -12.9516        0
 0.85336 -12.9505        0
0.853375 -12.9494        0
 0.85339 -12.9484        0
0.853405 -12.9473        0
 0.85342 -12.9462        0
0.853435 -12.9452        0
 0.85345 -12.9441        0
0.853465  -12.943        0
 0.85348  -12.942        0
0.853495 -12.9409        0
 0.85351 -12.9398        0
0.853525 -12.9388        0
 0.85354 -12.9377        0
0.853555 -12.9366        0
 0.85357 -12.9356        0
0.853585 -12.9345        0
  0.8536 -12.9334        0
0.853615 -12.9324        0
 0.85363 -12.9313        0
0.853645 -12.9302        0
 0.85366 -12.9292        0
0.853675 -12.9281        0
 0.85369  -12.927        0
0.853705  -12.926        0
 0.85372 -12.9249        0
0.853735 -12.9238        0
 0.85375 -12.9228        0
0.853765 -12.9217        0
 0.85378 -12.9207        0
0.853795 -12.9196        0
 0.85381 -12.9185        0
0.853825 -12.9175        0
 0.85384 -12.9164        0
0.853855 -12.9153        0
 0.85387 -12.9143        0
0.853885 -12.9132        0
  0.8539 -12.9121        0
0.853915 -12.9111        0
 0.85393   -12.91        0
0.853945  -12.909        0
 0.85396 -12.9079        0
0.853975 -12.9068        0
 0.85399 -12.9058        0
0.854005 -12.9047        0
 0.85402 -12.9036        0
0.854035 -12.9026        0
 0.85405 -12.9015        0
0.854065 -12.9004        0
 0.85408 -12.8994        0
0.854095 -12.8983        0
 0.85411 -12.8973        0
0.854125 -12.8962        0
 0.85414 -12.8951        0
0.854155 -12.8941        0
 0.85417  -12.893        0
0.854185  -12.892        0
  0.8542 -12.8909        0
0.854215 -12.8898        0
 0.85423 -12.8888        0
0.854245 -12.8877        0
 0.85426 -12.8866        0
0.854275 -12.8856        0
 0.85429 -12.8845        0
0.854305 -12.8835        0
 0.85432 -12.8824        0
0.854335 -12.8813        0
 0.85435 -12.8803        0
0.854365 -12.8792        0
 0.85438 -12.8782        0
0.854395 -12.8771        0
 0.85441  -12.876        0
0.854425  -12.875        0
 0.85444 -12.8739        0
0.854455 -12.8729        0
 0.85447 -12.8718        0
0.854485 -12.8707        0
  0.8545 -12.8697        0
0.854515 -12.8686        0
 0.85453 -12.8676        0
0.854545 -12.8665        0
 0.85456 -12.8655        0
0.854575 -12.8644        0
 0.85459 -12.8633        0
0.854605 -12.8623        0
 0.85462 -12.8612        0
0.854635 -12.8602        0
 0.85465 -12.8591        0
0.854665  -12.858        0
 0.85468  -12.857        0
0.854695 -12.8559        0
 0.85471 -12.8549        0
0.854725 -12.8538        0
 0.85474 -12.8528        0
0.854755 -12.8517        0
 0.85477 -12.8506        0
0.854785 -12.8496        0
  0.8548 -12.8485        0
0.854815 -12.8475        0
 0.85483 -12.8464        0
0.854845 -12.8454        0
 0.85486 -12.8443        0
0.854875 -12.8432        0
 0.85489 -12.8422        0
0.854905 -12.8411        0
 0.85492 -12.8401        0
0.854935  -12.839        0
 0.85495  -12.838        0
0.854965 -12.8369        0
 0.85498 -12.8359        0
0.854995 -12.8348        0
 0.85501 -12.8337        0
0.855025 -12.8327        0
 0.85504 -12.8316        0
0.855055 -12.8306        0
 0.85507 -12.8295        0
0.855085 -12.8285        0
  0.8551 -12.8274        0
0.855115 -12.8264        0
 0.85513 -12.8253        0
0.855145 -12.8243        0
 0.85516 -12.8232        0
0.855175 -12.8221        0
 0.85519 -12.8211        0
0.855205   -12.82        0
 0.85522  -12.819        0
0.855235 -12.8179        0
 0.85525 -12.8169        0
0.855265 -12.8158        0
 0.85528 -12.8148        0
0.855295 -12.8137        0
 0.85531 -12.8127        0
0.855325 -12.8116        0
 0.85534 -12.8106        0
0.855355 -12.8095        0
 0.85537 -12.8084        0
0.855385 -12.8074        0
  0.8554 -12.8063        0
0.855415 -12.8053        0
 0.85543 -12.8042        0
0.855445 -12.8032        0
 0.85546 -12.8021        0
0.855475 -12.8011        0
 0.85549    -12.8        0
0.855505  -12.799        0
 0.85552 -12.7979        0
0.855535 -12.7969        0
 0.85555 -12.7958        0
0.855565 -12.7948        0
 0.85558 -12.7937        0
0.855595 -12.7927        0
 0.85561 -12.7916        0
0.855625 -12.7906        0
 0.85564 -12.7895        0
0.855655 -12.7885        0
 0.85567 -12.7874        0
0.855685 -12.7864        0
  0.8557 -12.7853        0
0.855715 -12.7843        0
 0.85573 -12.7832        0
0.855745 -12.7822        0
 0.85576 -12.7811        0
0.855775 -12.7801        0
 0.85579  -12.779        0
0.855805  -12.778        0
 0.85582 -12.7769        0
0.855835 -12.7759        0
 0.85585 -12.7748        0
0.855865 -12.7738        0
 0.85588 -12.7727        0
0.855895 -12.7717        0
 0.85591 -12.7706        0
0.855925 -12.7696        0
 0.85594 -12.7685        0
0.855955 -12.7675        0
 0.85597 -12.7664        0
0.855985 -12.7654        0
   0.856 -12.7643        0
0.856015 -12.7633        0
 0.85603 -12.7622        0
0.856045 -12.7612        0
 0.85606 -12.7601        0
0.856075 -12.7591        0
 0.85609  -12.758        0
0.856105  -12.757        0
 0.85612  -12.756        0
0.856135 -12.7549        0
 0.85615 -12.7539        0
0.856165 -12.7528        0
 0.85618 -12.7518        0
0.856195 -12.7507        0
 0.85621 -12.7497        0
0.856225 -12.7486        0
 0.85624 -12.7476        0
0.856255 -12.7465        0
 0.85627 -12.7455        0
0.856285 -12.7444        0
  0.8563 -12.7434        0
0.856315 -12.7424        0
 0.85633 -12.7413        0
0.856345 -12.7403        0
 0.85636 -12.7392        0
0.856375 -12.7382        0
 0.85639 -12.7371        0
0.856405 -12.7361        0
 0.85642  -12.735        0
0.856435  -12.734        0
 0.85645 -12.7329        0
0.856465 -12.7319        0
 0.85648 -12.7309        0
0.856495 -12.7298        0
 0.85651 -12.7288        0
0.856525 -12.7277        0
 0.85654 -12.7267        0
0.856555 -12.7256        0
 0.85657 -12.7246        0
0.856585 -12.7235        0
  0.8566 -12.7225        0
0.856615 -12.7215        0
 0.85663 -12.7204        0
0.856645 -12.7194        0
 0.85666 -12.7183        0
0.856675 -12.7173        0
 0.85669 -12.7162        0
0.856705 -12.7152        0
 0.85672 -12.7142        0
0.856735 -12.7131        0
 0.85675 -12.7121        0
0.856765  -12.711        0
 0.85678   -12.71        0
0.856795 -12.7089        0
 0.85681 -12.7079        0
0.856825 -12.7069        0
 0.85684 -12.7058        0
0.856855 -12.7048        0
 0.85687 -12.7037        0
0.856885 -12.7027        0
  0.8569 -12.7017        0
0.856915 -12.7006        0
 0.85693 -12.6996        0
0.856945 -12.6985        0
