 kgrid  ValNew  Policy 
    0.85 -73.3577 0.862756
 0.85015 -73.3438 0.862906
  0.8503   -73.33 0.862906
 0.85045 -73.3161 0.863057
  0.8506 -73.3023 0.863207
 0.85075 -73.2884 0.863357
  0.8509 -73.2746 0.863357
0.851051 -73.2607 0.863507
0.851201 -73.2469 0.863657
0.851351 -73.2331 0.863807
0.851501 -73.2193 0.863807
0.851651 -73.2055 0.863957
0.851801 -73.1918 0.864107
0.851951  -73.178 0.864257
0.852101 -73.1642 0.864257
0.852251 -73.1505 0.864407
0.852401 -73.1367 0.864557
0.852551  -73.123 0.864707
0.852701 -73.1093 0.864857
0.852851 -73.0956 0.864857
0.853002 -73.0819 0.865008
0.853152 -73.0682 0.865158
0.853302 -73.0545 0.865308
0.853452 -73.0408 0.865308
0.853602 -73.0271 0.865458
0.853752 -73.0135 0.865608
0.853902 -72.9998 0.865758
0.854052 -72.9862 0.865758
0.854202 -72.9726 0.865908
0.854352 -72.9589 0.866058
0.854502 -72.9453 0.866208
0.854652 -72.9317 0.866208
0.854802 -72.9181 0.866358
0.854952 -72.9046 0.866508
0.855103  -72.891 0.866658
0.855253 -72.8774 0.866658
0.855403 -72.8639 0.866808
0.855553 -72.8503 0.866958
0.855703 -72.8368 0.867109
0.855853 -72.8232 0.867109
0.856003 -72.8097 0.867259
0.856153 -72.7962 0.867409
0.856303 -72.7827 0.867559
0.856453 -72.7692 0.867709
0.856603 -72.7557 0.867709
0.856753 -72.7423 0.867859
0.856903 -72.7288 0.868009
0.857054 -72.7153 0.868159
0.857204 -72.7019 0.868159
0.857354 -72.6884 0.868309
0.857504  -72.675 0.868459
0.857654 -72.6616 0.868609
0.857804 -72.6482 0.868609
0.857954 -72.6348 0.868759
0.858104 -72.6214 0.868909
0.858254  -72.608  0.86906
0.858404 -72.5946  0.86906
0.858554 -72.5812  0.86921
0.858704 -72.5679  0.86936
0.858854 -72.5545  0.86951
0.859005 -72.5412  0.86966
0.859155 -72.5279  0.86966
0.859305 -72.5145  0.86981
0.859455 -72.5012  0.86996
0.859605 -72.4879  0.87011
0.859755 -72.4746  0.87011
0.859905 -72.4613  0.87026
0.860055  -72.448  0.87041
0.860205 -72.4348  0.87056
0.860355 -72.4215  0.87056
0.860505 -72.4083  0.87071
0.860655  -72.395  0.87086
0.860805 -72.3818 0.871011
0.860955 -72.3685 0.871161
0.861106 -72.3553 0.871311
0.861256 -72.3421 0.871311
0.861406 -72.3289 0.871461
0.861556 -72.3157 0.871611
0.861706 -72.3025 0.871761
0.861856 -72.2893 0.871911
0.862006 -72.2761 0.872061
0.862156 -72.2629 0.872211
0.862306 -72.2497 0.872361
0.862456 -72.2365 0.872361
0.862606 -72.2234 0.872511
0.862756 -72.2102 0.872661
0.862906 -72.1971 0.872811
0.863057 -72.1839 0.872961
0.863207 -72.1708 0.873112
0.863357 -72.1577 0.873262
0.863507 -72.1445 0.873262
0.863657 -72.1314 0.873412
0.863807 -72.1183 0.873562
0.863957 -72.1052 0.873712
0.864107 -72.0921 0.873862
0.864257  -72.079 0.874012
0.864407 -72.0659 0.874162
0.864557 -72.0528 0.874312
0.864707 -72.0397 0.874312
0.864857 -72.0267 0.874462
0.865008 -72.0136 0.874612
0.865158 -72.0006 0.874762
0.865308 -71.9875 0.874912
0.865458 -71.9745 0.875063
0.865608 -71.9614 0.875213
0.865758 -71.9484 0.875213
0.865908 -71.9354 0.875363
0.866058 -71.9223 0.875513
0.866208 -71.9093 0.875663
0.866358 -71.8963 0.875813
0.866508 -71.8833 0.875963
0.866658 -71.8703 0.876113
0.866808 -71.8573 0.876263
0.866958 -71.8443 0.876263
0.867109 -71.8314 0.876413
0.867259 -71.8184 0.876563
0.867409 -71.8054 0.876713
0.867559 -71.7925 0.876863
0.867709 -71.7795 0.877014
0.867859 -71.7665 0.877164
0.868009 -71.7536 0.877314
0.868159 -71.7407 0.877314
0.868309 -71.7277 0.877464
0.868459 -71.7148 0.877614
0.868609 -71.7019 0.877764
0.868759  -71.689 0.877914
0.868909 -71.6761 0.878064
 0.86906 -71.6632 0.878214
 0.86921 -71.6503 0.878364
 0.86936 -71.6374 0.878364
 0.86951 -71.6245 0.878514
 0.86966 -71.6116 0.878664
 0.86981 -71.5987 0.878814
 0.86996 -71.5859 0.878964
 0.87011  -71.573 0.879115
 0.87026 -71.5602 0.879265
 0.87041 -71.5473 0.879415
 0.87056 -71.5345 0.879415
 0.87071 -71.5216 0.879565
 0.87086 -71.5088 0.879715
0.871011  -71.496 0.879865
0.871161 -71.4832 0.880015
0.871311 -71.4704 0.880165
0.871461 -71.4575 0.880315
0.871611 -71.4447 0.880465
0.871761 -71.4319 0.880465
0.871911 -71.4192 0.880615
0.872061 -71.4064 0.880765
0.872211 -71.3936 0.880915
0.872361 -71.3808 0.881066
0.872511  -71.368 0.881216
0.872661 -71.3553 0.881366
0.872811 -71.3425 0.881516
0.872961 -71.3298 0.881666
0.873112  -71.317 0.881816
0.873262 -71.3043 0.881816
0.873412 -71.2915 0.881966
0.873562 -71.2788 0.882116
0.873712 -71.2661 0.882266
0.873862 -71.2534 0.882416
0.874012 -71.2406 0.882566
0.874162 -71.2279 0.882716
0.874312 -71.2152 0.882866
0.874462 -71.2025 0.883017
0.874612 -71.1898 0.883017
0.874762 -71.1772 0.883167
0.874912 -71.1645 0.883317
0.875063 -71.1518 0.883467
0.875213 -71.1391 0.883617
0.875363 -71.1265 0.883767
0.875513 -71.1138 0.883917
0.875663 -71.1011 0.884067
0.875813 -71.0885 0.884217
0.875963 -71.0758 0.884217
0.876113 -71.0632 0.884367
0.876263 -71.0506 0.884517
0.876413 -71.0379 0.884667
0.876563 -71.0253 0.884817
0.876713 -71.0127 0.884967
0.876863 -71.0001 0.885118
0.877014 -70.9875 0.885268
0.877164 -70.9749 0.885418
0.877314 -70.9623 0.885418
0.877464 -70.9497 0.885568
0.877614 -70.9371 0.885718
0.877764 -70.9245 0.885868
0.877914 -70.9119 0.886018
0.878064 -70.8994 0.886168
0.878214 -70.8868 0.886318
0.878364 -70.8743 0.886468
0.878514 -70.8617 0.886618
0.878664 -70.8492 0.886768
0.878814 -70.8366 0.886768
0.878964 -70.8241 0.886918
0.879115 -70.8115 0.887069
0.879265  -70.799 0.887219
0.879415 -70.7865 0.887369
0.879565  -70.774 0.887519
0.879715 -70.7615 0.887669
0.879865 -70.7489 0.887819
0.880015 -70.7364 0.887969
0.880165  -70.724 0.887969
0.880315 -70.7115 0.888119
0.880465  -70.699 0.888269
0.880615 -70.6865 0.888419
0.880765  -70.674 0.888569
0.880915 -70.6615 0.888719
0.881066 -70.6491 0.888869
0.881216 -70.6366  0.88902
0.881366 -70.6242  0.88917
0.881516 -70.6117  0.88932
0.881666 -70.5993  0.88932
0.881816 -70.5868  0.88947
0.881966 -70.5744  0.88962
0.882116  -70.562  0.88977
0.882266 -70.5495  0.88992
0.882416 -70.5371  0.89007
0.882566 -70.5247  0.89022
0.882716 -70.5123  0.89037
0.882866 -70.4999  0.89052
0.883017 -70.4875  0.89067
0.883167 -70.4751  0.89067
0.883317 -70.4627  0.89082
0.883467 -70.4503  0.89097
0.883617 -70.4379 0.891121
0.883767 -70.4256 0.891271
0.883917 -70.4132 0.891421
0.884067 -70.4008 0.891571
0.884217 -70.3885 0.891721
0.884367 -70.3761 0.891871
0.884517 -70.3638 0.892021
0.884667 -70.3514 0.892021
0.884817 -70.3391 0.892171
0.884967 -70.3268 0.892321
0.885118 -70.3144 0.892471
0.885268 -70.3021 0.892621
0.885418 -70.2898 0.892771
0.885568 -70.2775 0.892921
0.885718 -70.2652 0.893072
0.885868 -70.2529 0.893222
0.886018 -70.2406 0.893372
0.886168 -70.2283 0.893372
0.886318  -70.216 0.893522
0.886468 -70.2037 0.893672
0.886618 -70.1914 0.893822
0.886768 -70.1791 0.893972
0.886918 -70.1669 0.894122
0.887069 -70.1546 0.894272
0.887219 -70.1424 0.894422
0.887369 -70.1301 0.894572
0.887519 -70.1178 0.894722
0.887669 -70.1056 0.894722
0.887819 -70.0934 0.894872
0.887969 -70.0811 0.895023
0.888119 -70.0689 0.895173
0.888269 -70.0567 0.895323
0.888419 -70.0445 0.895473
0.888569 -70.0322 0.895623
0.888719   -70.02 0.895773
0.888869 -70.0078 0.895923
 0.88902 -69.9956 0.896073
 0.88917 -69.9834 0.896223
 0.88932 -69.9712 0.896223
 0.88947  -69.959 0.896373
 0.88962 -69.9469 0.896523
 0.88977 -69.9347 0.896673
 0.88992 -69.9225 0.896823
 0.89007 -69.9103 0.896973
 0.89022 -69.8982 0.897124
 0.89037  -69.886 0.897274
 0.89052 -69.8739 0.897424
 0.89067 -69.8617 0.897574
 0.89082 -69.8496 0.897574
 0.89097 -69.8374 0.897724
0.891121 -69.8253 0.897874
0.891271 -69.8132 0.898024
0.891421 -69.8011 0.898174
0.891571 -69.7889 0.898324
0.891721 -69.7768 0.898474
0.891871 -69.7647 0.898624
0.892021 -69.7526 0.898774
0.892171 -69.7405 0.898924
0.892321 -69.7284 0.899075
0.892471 -69.7163 0.899075
0.892621 -69.7042 0.899225
0.892771 -69.6922 0.899375
0.892921 -69.6801 0.899525
0.893072  -69.668 0.899675
0.893222 -69.6559 0.899825
0.893372 -69.6439 0.899975
0.893522 -69.6318 0.900125
0.893672 -69.6198 0.900275
0.893822 -69.6077 0.900425
0.893972 -69.5957 0.900575
0.894122 -69.5836 0.900725
0.894272 -69.5716 0.900875
0.894422 -69.5595 0.900875
0.894572 -69.5475 0.901026
0.894722 -69.5355 0.901176
0.894872 -69.5235 0.901326
0.895023 -69.5115 0.901476
0.895173 -69.4994 0.901626
0.895323 -69.4874 0.901776
0.895473 -69.4754 0.901926
0.895623 -69.4634 0.902076
0.895773 -69.4514 0.902226
0.895923 -69.4394 0.902376
0.896073 -69.4275 0.902526
0.896223 -69.4155 0.902526
0.896373 -69.4035 0.902676
0.896523 -69.3915 0.902826
0.896673 -69.3796 0.902976
0.896823 -69.3676 0.903127
0.896973 -69.3556 0.903277
0.897124 -69.3437 0.903427
0.897274 -69.3317 0.903577
0.897424 -69.3198 0.903727
0.897574 -69.3078 0.903877
0.897724 -69.2959 0.904027
0.897874  -69.284 0.904177
0.898024  -69.272 0.904327
0.898174 -69.2601 0.904477
0.898324 -69.2482 0.904477
0.898474 -69.2363 0.904627
0.898624 -69.2244 0.904777
0.898774 -69.2125 0.904927
0.898924 -69.2006 0.905078
0.899075 -69.1887 0.905228
0.899225 -69.1768 0.905378
0.899375 -69.1649 0.905528
0.899525  -69.153 0.905678
0.899675 -69.1411 0.905828
0.899825 -69.1292 0.905978
0.899975 -69.1173 0.906128
0.900125 -69.1055 0.906278
0.900275 -69.0936 0.906278
0.900425 -69.0817 0.906428
0.900575 -69.0699 0.906578
0.900725  -69.058 0.906728
0.900875 -69.0462 0.906878
0.901026 -69.0343 0.907029
0.901176 -69.0225 0.907179
0.901326 -69.0107 0.907329
0.901476 -68.9988 0.907479
0.901626  -68.987 0.907629
0.901776 -68.9752 0.907779
0.901926 -68.9634 0.907929
0.902076 -68.9515 0.908079
0.902226 -68.9397 0.908229
0.902376 -68.9279 0.908229
0.902526 -68.9161 0.908379
0.902676 -68.9043 0.908529
0.902826 -68.8925 0.908679
0.902976 -68.8807 0.908829
0.903127 -68.8689 0.908979
0.903277 -68.8572  0.90913
