 kgrid  ValNew  Policy 
    0.85 -78.6087     0.85
 0.85015 -78.5887     0.85
  0.8503 -78.5688     0.85
 0.85045 -78.5489     0.85
  0.8506 -78.5291     0.85
 0.85075 -78.5093     0.85
  0.8509 -78.4896     0.85
0.851051 -78.4699     0.85
0.851201 -78.4502     0.85
0.851351 -78.4306     0.85
0.851501  -78.411     0.85
0.851651 -78.3915     0.85
0.851801  -78.372     0.85
0.851951 -78.3525     0.85
0.852101 -78.3331     0.85
0.852251 -78.3138     0.85
0.852401 -78.2944     0.85
0.852551 -78.2752     0.85
0.852701 -78.2559     0.85
0.852851 -78.2367     0.85
0.853002 -78.2176     0.85
0.853152 -78.1985     0.85
0.853302 -78.1794     0.85
0.853452 -78.1604     0.85
0.853602 -78.1414     0.85
0.853752 -78.1224     0.85
0.853902 -78.1035     0.85
0.854052 -78.0847     0.85
0.854202 -78.0658     0.85
0.854352  -78.047     0.85
0.854502 -78.0283     0.85
0.854652 -78.0096     0.85
0.854802 -77.9909     0.85
0.854952 -77.9723     0.85
0.855103 -77.9537     0.85
0.855253 -77.9352     0.85
0.855403 -77.9167     0.85
0.855553 -77.8982     0.85
0.855703 -77.8798     0.85
0.855853 -77.8614     0.85
0.856003 -77.8431     0.85
0.856153 -77.8248     0.85
0.856303 -77.8065     0.85
0.856453 -77.7883     0.85
0.856603 -77.7701     0.85
0.856753 -77.7519     0.85
0.856903 -77.7338     0.85
0.857054 -77.7157     0.85
0.857204 -77.6977     0.85
0.857354 -77.6797     0.85
0.857504 -77.6618     0.85
0.857654 -77.6438     0.85
0.857804  -77.626     0.85
0.857954 -77.6081     0.85
0.858104 -77.5903     0.85
0.858254 -77.5726     0.85
0.858404 -77.5548     0.85
0.858554 -77.5371     0.85
0.858704 -77.5195     0.85
0.858854 -77.5019     0.85
0.859005 -77.4843     0.85
0.859155 -77.4668     0.85
0.859305 -77.4493     0.85
0.859455 -77.4318     0.85
0.859605 -77.4144     0.85
0.859755  -77.397     0.85
0.859905 -77.3796     0.85
0.860055 -77.3623     0.85
0.860205  -77.345     0.85
0.860355 -77.3278     0.85
0.860505 -77.3106     0.85
0.860655 -77.2934     0.85
0.860805 -77.2763     0.85
0.860955 -77.2592     0.85
0.861106 -77.2421     0.85
0.861256 -77.2251     0.85
0.861406 -77.2081     0.85
0.861556 -77.1912     0.85
0.861706 -77.1742     0.85
0.861856 -77.1574     0.85
0.862006 -77.1405     0.85
0.862156 -77.1237     0.85
0.862306 -77.1069     0.85
0.862456 -77.0902     0.85
0.862606 -77.0735     0.85
0.862756 -77.0568     0.85
0.862906 -77.0402     0.85
0.863057 -77.0236     0.85
0.863207  -77.007     0.85
0.863357 -76.9905     0.85
0.863507  -76.974     0.85
0.863657 -76.9575     0.85
0.863807 -76.9411     0.85
0.863957 -76.9247     0.85
0.864107 -76.9084     0.85
0.864257  -76.892     0.85
0.864407 -76.8758     0.85
0.864557 -76.8595     0.85
0.864707 -76.8433     0.85
0.864857 -76.8271     0.85
0.865008 -76.8109     0.85
0.865158 -76.7948     0.85
0.865308 -76.7787     0.85
0.865458 -76.7627     0.85
0.865608 -76.7467     0.85
0.865758 -76.7307     0.85
0.865908 -76.7147     0.85
0.866058 -76.6988     0.85
0.866208 -76.6829     0.85
0.866358 -76.6671     0.85
0.866508 -76.6513     0.85
0.866658 -76.6355     0.85
0.866808 -76.6197     0.85
0.866958  -76.604     0.85
0.867109 -76.5883     0.85
0.867259 -76.5727     0.85
0.867409 -76.5571     0.85
0.867559 -76.5415     0.85
0.867709 -76.5259     0.85
0.867859 -76.5104     0.85
0.868009 -76.4949     0.85
0.868159 -76.4794     0.85
0.868309  -76.464     0.85
0.868459 -76.4486     0.85
0.868609 -76.4333     0.85
0.868759 -76.4179     0.85
0.868909 -76.4026     0.85
 0.86906 -76.3874     0.85
 0.86921 -76.3721     0.85
